id,album_id,image,title,description,published,created_at,updated_at
26,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/50x50_crop\/xPGLqdbjkYC6aJ8m.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/160x120\/xPGLqdbjkYC6aJ8m.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/240x180\/xPGLqdbjkYC6aJ8m.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/300x300_crop\/xPGLqdbjkYC6aJ8m.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/640x480\/xPGLqdbjkYC6aJ8m.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/800x600\/xPGLqdbjkYC6aJ8m.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/22\/xPGLqdbjkYC6aJ8m.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:01:23","2018-10-22 02:01:23"
27,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/50x50_crop\/KZDSA91eDt6tcD7D.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/160x120\/KZDSA91eDt6tcD7D.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/240x180\/KZDSA91eDt6tcD7D.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/300x300_crop\/KZDSA91eDt6tcD7D.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/640x480\/KZDSA91eDt6tcD7D.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/800x600\/KZDSA91eDt6tcD7D.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/32\/KZDSA91eDt6tcD7D.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:01:32","2018-10-22 02:01:32"
28,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/50x50_crop\/Nhafmxh8dy9Zgng4.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/160x120\/Nhafmxh8dy9Zgng4.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/240x180\/Nhafmxh8dy9Zgng4.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/300x300_crop\/Nhafmxh8dy9Zgng4.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/640x480\/Nhafmxh8dy9Zgng4.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/800x600\/Nhafmxh8dy9Zgng4.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/41\/Nhafmxh8dy9Zgng4.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:01:41","2018-10-22 02:01:41"
29,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/50x50_crop\/7xuwhVtbTWq3AQUM.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/160x120\/7xuwhVtbTWq3AQUM.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/240x180\/7xuwhVtbTWq3AQUM.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/300x300_crop\/7xuwhVtbTWq3AQUM.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/640x480\/7xuwhVtbTWq3AQUM.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/800x600\/7xuwhVtbTWq3AQUM.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/01\/50\/7xuwhVtbTWq3AQUM.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:01:50","2018-10-22 02:01:50"
30,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/50x50_crop\/Zn3OoCOgTfXvIJke.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/160x120\/Zn3OoCOgTfXvIJke.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/240x180\/Zn3OoCOgTfXvIJke.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/300x300_crop\/Zn3OoCOgTfXvIJke.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/640x480\/Zn3OoCOgTfXvIJke.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/800x600\/Zn3OoCOgTfXvIJke.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/01\/Zn3OoCOgTfXvIJke.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:02:01","2018-10-22 02:02:01"
31,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/50x50_crop\/x85BWQIRQEdA0WnV.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/160x120\/x85BWQIRQEdA0WnV.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/240x180\/x85BWQIRQEdA0WnV.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/300x300_crop\/x85BWQIRQEdA0WnV.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/640x480\/x85BWQIRQEdA0WnV.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/800x600\/x85BWQIRQEdA0WnV.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/09\/x85BWQIRQEdA0WnV.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:02:10","2018-10-22 02:02:10"
32,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/50x50_crop\/kMw4HPlRN4yZ7vm7.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/160x120\/kMw4HPlRN4yZ7vm7.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/240x180\/kMw4HPlRN4yZ7vm7.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/300x300_crop\/kMw4HPlRN4yZ7vm7.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/640x480\/kMw4HPlRN4yZ7vm7.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/800x600\/kMw4HPlRN4yZ7vm7.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/20\/kMw4HPlRN4yZ7vm7.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:02:21","2018-10-22 02:02:21"
33,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/50x50_crop\/r8CZkji3cKippr9S.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/160x120\/r8CZkji3cKippr9S.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/240x180\/r8CZkji3cKippr9S.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/300x300_crop\/r8CZkji3cKippr9S.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/640x480\/r8CZkji3cKippr9S.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/800x600\/r8CZkji3cKippr9S.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/31\/r8CZkji3cKippr9S.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:02:31","2018-10-22 02:02:31"
34,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/50x50_crop\/IAf5XdQ4AjAjMi2P.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/160x120\/IAf5XdQ4AjAjMi2P.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/240x180\/IAf5XdQ4AjAjMi2P.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/300x300_crop\/IAf5XdQ4AjAjMi2P.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/640x480\/IAf5XdQ4AjAjMi2P.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/800x600\/IAf5XdQ4AjAjMi2P.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/42\/IAf5XdQ4AjAjMi2P.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:02:43","2018-10-22 02:02:43"
35,9,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/50x50_crop\/gYVfMxAaYhRRlSVP.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/160x120\/gYVfMxAaYhRRlSVP.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/240x180\/gYVfMxAaYhRRlSVP.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/300x300_crop\/gYVfMxAaYhRRlSVP.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/640x480\/gYVfMxAaYhRRlSVP.JPG"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/800x600\/gYVfMxAaYhRRlSVP.JPG"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/22\/02\/51\/gYVfMxAaYhRRlSVP.JPG"",""height"":null,""width"":null}}","Profil PT Transportasi Jakarta","Profil PT Transportasi Jakarta",1,"2018-10-22 02:02:52","2018-10-22 02:02:52"
36,10,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/50x50_crop\/f2fLoGYFdKy6EMXO.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/160x120\/f2fLoGYFdKy6EMXO.jpeg"",""height"":87,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/240x180\/f2fLoGYFdKy6EMXO.jpeg"",""height"":130,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/300x300_crop\/f2fLoGYFdKy6EMXO.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/640x480\/f2fLoGYFdKy6EMXO.jpeg"",""height"":346,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/800x600\/f2fLoGYFdKy6EMXO.jpeg"",""height"":433,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/48\/18\/f2fLoGYFdKy6EMXO.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Pengesahan Laporan Tahunan PD PAL Jaya Tahun Buku 2017.","Penyerahan SK Pengesahan Laporan Tahunan PD PAL Jaya Tahun Buku 2017.",1,"2018-11-05 04:48:19","2018-11-05 04:48:19"
37,11,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/50x50_crop\/nAuARCkVPlbfbLtl.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/160x120\/nAuARCkVPlbfbLtl.jpeg"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/240x180\/nAuARCkVPlbfbLtl.jpeg"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/300x300_crop\/nAuARCkVPlbfbLtl.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/640x480\/nAuARCkVPlbfbLtl.jpeg"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/800x600\/nAuARCkVPlbfbLtl.jpeg"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/28\/nAuARCkVPlbfbLtl.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Pengangkatan Anggota Badan Pengawas PD PAL Jaya.","Penyerahan SK Pengangkatan Anggota Badan Pengawas PD PAL Jaya.",1,"2018-11-05 04:50:29","2018-11-05 04:50:29"
38,11,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/50x50_crop\/Dol7j8xEcxoXHAAK.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/160x120\/Dol7j8xEcxoXHAAK.jpeg"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/240x180\/Dol7j8xEcxoXHAAK.jpeg"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/300x300_crop\/Dol7j8xEcxoXHAAK.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/640x480\/Dol7j8xEcxoXHAAK.jpeg"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/800x600\/Dol7j8xEcxoXHAAK.jpeg"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/50\/44\/Dol7j8xEcxoXHAAK.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Pengangkatan Anggota Badan Pengawas PD PAL Jaya.","Penyerahan SK Pengangkatan Anggota Badan Pengawas PD PAL Jaya.",1,"2018-11-05 04:50:44","2018-11-05 04:50:44"
39,13,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/50x50_crop\/AYJ2OszlilL0BSFU.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/160x120\/AYJ2OszlilL0BSFU.jpeg"",""height"":117,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/240x180\/AYJ2OszlilL0BSFU.jpeg"",""height"":175,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/300x300_crop\/AYJ2OszlilL0BSFU.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/640x480\/AYJ2OszlilL0BSFU.jpeg"",""height"":466,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/800x600\/AYJ2OszlilL0BSFU.jpeg"",""height"":583,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/02\/AYJ2OszlilL0BSFU.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya",1,"2018-11-05 08:19:03","2018-11-05 08:19:03"
40,13,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/50x50_crop\/oWEJJe26sSWC3VcH.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/160x120\/oWEJJe26sSWC3VcH.jpeg"",""height"":105,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/240x180\/oWEJJe26sSWC3VcH.jpeg"",""height"":157,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/300x300_crop\/oWEJJe26sSWC3VcH.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/640x480\/oWEJJe26sSWC3VcH.jpeg"",""height"":419,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/800x600\/oWEJJe26sSWC3VcH.jpeg"",""height"":524,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/15\/oWEJJe26sSWC3VcH.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya",1,"2018-11-05 08:19:16","2018-11-05 08:19:16"
41,13,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/50x50_crop\/DjtstqNUvVZAycmS.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/160x120\/DjtstqNUvVZAycmS.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/240x180\/DjtstqNUvVZAycmS.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/300x300_crop\/DjtstqNUvVZAycmS.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/640x480\/DjtstqNUvVZAycmS.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/800x600\/DjtstqNUvVZAycmS.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/31\/DjtstqNUvVZAycmS.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya",1,"2018-11-05 08:19:32","2018-11-05 08:19:32"
42,13,"{""thumbnail"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/50x50_crop\/7kCzKwa80FqQeJMr.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/160x120\/7kCzKwa80FqQeJMr.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/240x180\/7kCzKwa80FqQeJMr.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/300x300_crop\/7kCzKwa80FqQeJMr.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/640x480\/7kCzKwa80FqQeJMr.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/800x600\/7kCzKwa80FqQeJMr.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/11\/05\/19\/41\/7kCzKwa80FqQeJMr.jpeg"",""height"":null,""width"":null}}","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya","Penyerahan SK Gubernur Pengangkatan Sekretaris dan Anggota Badan Pengawas PAM Jaya",1,"2018-11-05 08:19:42","2018-11-05 08:19:42"
43,14,"{""thumbnail"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/50x50_crop\/63q8kebz9944aBGg.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/160x120\/63q8kebz9944aBGg.JPG"",""height"":106,""width"":160},""small"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/240x180\/63q8kebz9944aBGg.JPG"",""height"":159,""width"":240},""profile"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/300x300_crop\/63q8kebz9944aBGg.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/640x480\/63q8kebz9944aBGg.JPG"",""height"":425,""width"":640},""large"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/800x600\/63q8kebz9944aBGg.JPG"",""height"":531,""width"":800},""original"":{""url"":""\/pics\/user\/2019\/10\/02\/45\/41\/63q8kebz9944aBGg.JPG"",""height"":null,""width"":null}}","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.",1,"2019-10-02 07:45:46","2019-10-02 07:45:46"
44,14,"{""thumbnail"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/50x50_crop\/DlfxJH1AEuXo4jUg.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/160x120\/DlfxJH1AEuXo4jUg.JPG"",""height"":106,""width"":160},""small"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/240x180\/DlfxJH1AEuXo4jUg.JPG"",""height"":159,""width"":240},""profile"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/300x300_crop\/DlfxJH1AEuXo4jUg.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/640x480\/DlfxJH1AEuXo4jUg.JPG"",""height"":425,""width"":640},""large"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/800x600\/DlfxJH1AEuXo4jUg.JPG"",""height"":531,""width"":800},""original"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/04\/DlfxJH1AEuXo4jUg.JPG"",""height"":null,""width"":null}}","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.",1,"2019-10-02 07:46:08","2019-10-02 07:46:08"
45,14,"{""thumbnail"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/50x50_crop\/OVbWg4kFWGuPUmCk.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/160x120\/OVbWg4kFWGuPUmCk.JPG"",""height"":106,""width"":160},""small"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/240x180\/OVbWg4kFWGuPUmCk.JPG"",""height"":159,""width"":240},""profile"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/300x300_crop\/OVbWg4kFWGuPUmCk.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/640x480\/OVbWg4kFWGuPUmCk.JPG"",""height"":425,""width"":640},""large"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/800x600\/OVbWg4kFWGuPUmCk.JPG"",""height"":531,""width"":800},""original"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/22\/OVbWg4kFWGuPUmCk.JPG"",""height"":null,""width"":null}}","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.",1,"2019-10-02 07:46:26","2019-10-02 07:46:26"
46,14,"{""thumbnail"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/50x50_crop\/BfG7laffVMU4mKhg.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/160x120\/BfG7laffVMU4mKhg.JPG"",""height"":106,""width"":160},""small"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/240x180\/BfG7laffVMU4mKhg.JPG"",""height"":159,""width"":240},""profile"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/300x300_crop\/BfG7laffVMU4mKhg.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/640x480\/BfG7laffVMU4mKhg.JPG"",""height"":425,""width"":640},""large"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/800x600\/BfG7laffVMU4mKhg.JPG"",""height"":531,""width"":800},""original"":{""url"":""\/pics\/user\/2019\/10\/02\/46\/40\/BfG7laffVMU4mKhg.JPG"",""height"":null,""width"":null}}","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.",1,"2019-10-02 07:46:44","2019-10-02 07:46:44"
47,14,"{""thumbnail"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/50x50_crop\/POJajsayOuXu3tk7.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/160x120\/POJajsayOuXu3tk7.jpeg"",""height"":104,""width"":160},""small"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/240x180\/POJajsayOuXu3tk7.jpeg"",""height"":155,""width"":240},""profile"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/300x300_crop\/POJajsayOuXu3tk7.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/640x480\/POJajsayOuXu3tk7.jpeg"",""height"":415,""width"":640},""large"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/800x600\/POJajsayOuXu3tk7.jpeg"",""height"":518,""width"":800},""original"":{""url"":""\/pics\/user\/2019\/10\/02\/47\/03\/POJajsayOuXu3tk7.jpeg"",""height"":null,""width"":null}}","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.","Focus Group Discussion (FGD) Reviu Laporan Realisasi KPI Tahun 2019 dan Penyusunan KPI Tahun 2020.",1,"2019-10-02 07:47:04","2019-10-02 07:47:04"
